Filtering the log data using "process == "GestioneViaggi""
Timestamp                       (process)[PID]    
2025-12-23 19:06:03.918484+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 0, <UIWindowScene: 0xb45a90280> (NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875)
2025-12-23 19:06:03.918526+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) Now tracking scene:  sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875 persistentID: (null)
2025-12-23 19:06:03.918653+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 0, <UIWindowScene: 0xb45a90280> (NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875)
2025-12-23 19:06:03.918674+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Scene will connect. (FUScene|com.adrianovisconti.gestioneviaggi(25402)|NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875)
2025-12-23 19:06:03.918735+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Scene state will change to foreground. (FUScene|com.adrianovisconti.gestioneviaggi(25402)|NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875)
2025-12-23 19:06:03.918748+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Scene state changed to foreground active. (FUScene|com.adrianovisconti.gestioneviaggi(25402)|NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875)
2025-12-23 19:06:03.918817+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit.MacHelper:Lifecycle] sceneOfRecord: sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|default  persistentID: E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE
2025-12-23 19:06:03.920328+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InputWindowController] Change from input view set: (null)
2025-12-23 19:06:03.920337+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InputWindowController] Change to input view set: (null)
2025-12-23 19:06:03.920957+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] didCreateScene ENTRY  sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875  persistentID: NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875  NSWindow: 0
2025-12-23 19:06:03.920965+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Decrementing scene creation tracking. NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875
2025-12-23 19:06:03.920970+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Did not find in-flight scene creation tracking for NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875
2025-12-23 19:06:03.920975+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] didCreateScene EXIT  sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875  persistentID: NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875
2025-12-23 19:06:03.921548+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit.MacHelper:Lifecycle] sceneOfRecord: sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|default  persistentID: E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE
2025-12-23 19:06:03.921861+0200  localhost GestioneViaggi[25402]: (BaseBoard) [com.apple.BaseBoard:BSAction] Reply (error: response-not-possible) <UIDestroySceneAction: 0x033d015b>
2025-12-23 19:06:03.921991+0200  localhost GestioneViaggi[25402]: (TextInputUIMacHelper) [com.apple.TextInputUI:CursorUI] -[TUINSCursorUIController activate:]_block_invoke: Create CursorUIViewService: TUINSRemoteViewController
2025-12-23 19:06:03.922684+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] _updateWindowStateForWindow: untracked window, ignoring.
2025-12-23 19:06:03.922770+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] @ isAttemptingTermination (state: Running)
2025-12-23 19:06:03.933444+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] _updateWindowStateForScene (FUScene|com.adrianovisconti.gestioneviaggi(25402)|default)
2025-12-23 19:06:03.933539+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Menu Bar Scene has been created with sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|NSMenuBarScene_EC6319F5-E8DE-4FB9-9914-C757A0BAB875
2025-12-23 19:06:03.937531+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] Created visibility propagation view 0xb470b5500 (contextID=504731947) for WebContent process with PID=25405
2025-12-23 19:06:03.938879+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::decidePolicyForNavigationAction: frameID=4294967297, isMainFrame=1, navigationID=13
2025-12-23 19:06:03.938988+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb424fdb80] activating connection: mach=true listener=false peer=false name=com.apple.Safari.SafeBrowsing.Service
2025-12-23 19:06:03.942185+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::decidePolicyForNavigationAction: listener called: frameID=4294967297, isMainFrame=1, navigationID=13, policyAction=Use, isAppBoundDomain=0, wasNavigationIntercepted=0
2025-12-23 19:06:03.942214+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::receivedNavigationActionPolicyDecision: frameID=4294967297, isMainFrame=1, navigationID=13, policyAction=Use
2025-12-23 19:06:03.942301+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSwapping] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::decidePolicyForNavigationAction: keep using process 25405 for navigation, reason=Process has not yet committed any provisional loads
2025-12-23 19:06:03.942314+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] 0x12d104170 - [PID=25405] WebProcessProxy::canTerminateAuxiliaryProcess: returns false (pageCount=1, provisionalPageCount=0, suspendedPageCount=0, m_isInProcessCache=0, m_shutdownPreventingScopeCounter=0)
2025-12-23 19:06:03.944127+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] @ isAttemptingTermination (state: Running)
2025-12-23 19:06:03.946670+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:UIFocus] Failed to update focus with context <UIFocusUpdateContext: 0xb47132a80; previouslyFocusedItem: (nil); nextFocusedItem: (nil); focusHeading: None>. No additional info available.
2025-12-23 19:06:03.953893+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webFrameID=4294967297, webPageID=9] WebFrameLoaderClient::dispatchDecidePolicyForNavigationAction: Got policyAction Use from async IPC
2025-12-23 19:06:03.954212+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] WebContent[25405] 0x1111a8480 - [pageID=9, frameID=4294967297] PolicyChecker::checkNavigationPolicy: continuing because this policyAction from dispatchDecidePolicyForNavigationAction is Use
2025-12-23 19:06:03.954231+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::stopAllLoaders: m_provisionalDocumentLoader=0, m_documentLoader=4630958080
2025-12-23 19:06:03.954236+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, isMainFrame=1] DocumentLoader::stopLoading
2025-12-23 19:06:03.954240+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::setProvisionalDocumentLoader: Setting provisional document loader to 4630970368 (was 0)
2025-12-23 19:06:03.954245+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::continueLoadAfterNavigationPolicy: Setting provisional document loader (m_provisionalDocumentLoader=4630970368)
2025-12-23 19:06:03.954250+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[25405]: [webPageID=9] WebPage::freezeLayerTree: Adding a reason to freeze layer tree (reason=1, new=1, old=0)
2025-12-23 19:06:03.954253+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::setPolicyDocumentLoader: Setting policy document loader to 0 (was 4630970368)
2025-12-23 19:06:03.954257+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::prepareForLoadStart: Starting frame load
2025-12-23 19:06:03.954268+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: ProgressTracker::progressStarted: frameID 4294967297, value 0.100000, tracked frames 1, originating frameID 4294967297, isMainLoad 1
2025-12-23 19:06:03.954319+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, isMainFrame=1] DocumentLoader::startLoadingMainResource: Starting load
2025-12-23 19:06:03.954347+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::didStartProvisionalLoadForFrame: frameID=4294967297, isMainFrame=1
2025-12-23 19:06:03.954355+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=11] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:03.954398+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0x12d104170 - [PID=25405] WebProcessProxy::didStartProvisionalLoadForMainFrame:
2025-12-23 19:06:03.954414+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=11 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:03.954472+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x114007800, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:03.954495+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=11] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:03.958286+0200  localhost GestioneViaggi[25402]: (RunningBoardServices) Created Activity ID: 0x2b16c73, Description: didChangeInheritances
2025-12-23 19:06:03.960328+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=11] WebURLSchemeTaskProxy::didReceiveData: Received data during response processing, queuing it.
2025-12-23 19:06:03.960338+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=11] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:03.960517+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::setDocumentLoader: Setting document loader to 4630970368 (was 4630958080)
2025-12-23 19:06:03.960527+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, isMainFrame=1] DocumentLoader::detachFromFrame
2025-12-23 19:06:03.960532+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, isMainFrame=1] DocumentLoader::stopLoading
2025-12-23 19:06:03.960536+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::transitionToCommitted: Clearing provisional document loader (m_provisionalDocumentLoader=4630970368)
2025-12-23 19:06:03.960541+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::setProvisionalDocumentLoader: Setting provisional document loader to 0 (was 4630970368)
2025-12-23 19:06:03.960675+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::didNavigateWithNavigationDataShared:
2025-12-23 19:06:03.960656+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoadStatistics] WebContent[25405] Unable to hide query parameters from script (missing data)
2025-12-23 19:06:03.960694+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[25405]: [webPageID=9] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=128, new=1, old=1)
2025-12-23 19:06:03.960705+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[25405]: [webPageID=9] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=128, new=1, old=1)
2025-12-23 19:06:03.960819+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[25405]: [webPageID=9] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=32, new=1, old=1)
2025-12-23 19:06:03.960887+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::didCommitLoadForFrame: frameID=4294967297, isMainFrame=1
2025-12-23 19:06:03.961209+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[25405]: [webPageID=9] WebPage::freezeLayerTree: Adding a reason to freeze layer tree (reason=128, new=129, old=1)
2025-12-23 19:06:03.961271+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=16] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:03.961278+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=16 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:03.961282+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::scheduleLoad: URL will be scheduled with the NetworkProcess
2025-12-23 19:06:03.961286+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::scheduleLoad: Resource is being scheduled with the NetworkProcess (priority=3, existingNetworkResourceLoadIdentifierToResume=0)
2025-12-23 19:06:03.961290+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=4294967297, resourceID=16] WebResourceLoader::WebResourceLoader
2025-12-23 19:06:03.961305+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=17] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:03.961311+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=17 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:03.961315+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::scheduleLoad: URL will be scheduled with the NetworkProcess
2025-12-23 19:06:03.961340+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::scheduleLoad: Resource is being scheduled with the NetworkProcess (priority=3, existingNetworkResourceLoadIdentifierToResume=0)
2025-12-23 19:06:03.961384+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=4294967297, resourceID=17] WebResourceLoader::WebResourceLoader
2025-12-23 19:06:03.961416+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=18] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:03.961459+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=18 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:03.961485+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x11400b000, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
